session_id,athlete_id,frame_num,sport,hip_angle_l,hip_angle_r,knee_angle_l,knee_angle_r,shoulder_angle_l,shoulder_angle_r,elbow_angle_l,elbow_angle_r,ankle_dorsiflexion_l,ankle_dorsiflexion_r,trunk_lean,spine_deviation,shoulder_hip_sep,head_forward_pos,com_height_norm,estimated_jump_height,limb_symmetry_idx,form_score,phase_label,quality_label,feedback_tag,sequence_id
SES_JAV_POO_0015,athlete_04,1911,javelin,145.42,143.07,161.63,167.09,138.14,139.63,165.34,162.93,68.21,68.18,59.49,1.91,22.23,2.77,0.47,0,0.585,27.3,takeoff,poor,Work on symmetry.,63
SES_SNA_ELI_0004,athlete_14,586,snatch,97.14,88.81,93.39,96.83,35.27,49.28,173.04,175.56,93.04,90.96,26.54,1.28,40.29,3.03,0.44,0,0.913,95.8,takeoff,elite,Great form! Maintain position.,19
SES_SNA_ELI_0004,athlete_35,568,snatch,94.36,89.89,97.18,99.2,38.9,42.17,175.05,180,93.45,83.73,22.12,3.24,49.53,0.28,0.53,0,0.93,97.6,landing,elite,Elite biomechanics detected.,18
SES_CRI_POO_0019,athlete_48,2394,cricket_bat,161.1,168.3,153.77,166.14,146.53,134.77,169.02,169.79,78.37,75.18,51.68,2.94,17.15,5.67,0.57,0,0.582,50.3,flight,poor,Critical form deviation.,79
SES_CRI_ELI_0016,athlete_64,2000,cricket_bat,115.91,123.89,132.96,134.14,84.47,92.3,154.74,145.32,90.23,83.71,19.18,2.29,48.83,2.19,0.45,0,0.797,97.4,takeoff,elite,Hold this form.,66
SES_SPR_AVE_0010,athlete_49,1315,sprint,74.95,68.06,118.15,116.34,80.28,110.42,114.78,107.53,76.14,79.74,17.66,0.95,27.31,6.44,0.43,0,0.768,70.9,takeoff,average,Control trunk lean.,43
SES_CRI_POO_0019,athlete_38,2335,cricket_bat,153.38,146.9,173.6,158.62,130.64,128.1,169.41,164.11,81.82,76.77,39.8,1.56,20.79,1.4,0.53,0,0.581,31.4,flight,poor,Work on symmetry.,77
SES_VER_ELI_0000,athlete_21,7,vertical_jump,93.52,90.46,96.36,95.35,66.93,60.78,123.71,116.68,94.41,84.31,12.42,3.75,40.25,2.33,0.48,49.9,0.947,90.9,descent,elite,Great form! Maintain position.,0
SES_CRI_ELI_0016,athlete_76,2022,cricket_bat,117.33,115.0,135.33,139.56,84.78,97.12,145.8,148.03,85.56,85.25,21.01,2.15,51.96,3.27,0.46,0,0.805,94.7,descent,elite,Hold this form.,67
SES_JAV_ELI_0012,athlete_68,1544,javelin,110.04,99.78,135.76,148.37,172.3,167.61,139.74,119.67,80.67,84.08,33.41,2.6,37.36,-1.48,0.52,0,0.724,95.1,descent,elite,Great form! Maintain position.,51
SES_SNA_ELI_0004,athlete_27,526,snatch,93.58,81.6,97.61,99.7,41.33,36.38,179.61,178.22,82.76,91.72,14.98,0,22.75,-0.15,0.55,0,0.905,97.0,takeoff,elite,Hold this form.,17
SES_VER_GOO_0001,athlete_52,168,vertical_jump,93.73,98.42,104.13,111.32,72.42,68.42,137.78,115.72,80.44,82.77,12.31,4.13,17.4,-1.83,0.55,44.6,0.844,81.4,flight,good,Extend hips fully.,5
SES_JAV_AVE_0014,athlete_73,1765,javelin,123.68,115.81,160.83,162.55,154.28,138.06,147.09,150.39,73.87,83.44,53.75,2.63,19.34,0.28,0.43,0,0.658,56.6,flight,average,Control trunk lean.,58
SES_SPR_ELI_0008,athlete_13,984,sprint,55.29,49.03,90.82,88.46,76.46,81.0,80.82,84.64,78.44,66.2,18.27,2.45,40.04,4.42,0.44,0,0.858,95.0,takeoff,elite,Great form! Maintain position.,32
SES_VER_ELI_0000,athlete_70,70,vertical_jump,97.23,92.77,102.07,97.08,54.06,65.81,117.88,126.74,83.71,93.95,8.21,0.25,28.33,2.73,0.46,77.0,0.932,91.6,descent,elite,Hold this form.,2
SES_VER_GOO_0001,athlete_56,195,vertical_jump,97.53,91.86,104.28,99.59,60.83,74.09,130.4,128.94,91.86,76.29,11.75,0.17,23.46,3.3,0.55,44.2,0.849,80.5,takeoff,good,"Good depth, push harder through the heels.",6
SES_CRI_AVE_0018,athlete_72,2255,cricket_bat,140.74,138.32,161.71,167.8,135.29,118.11,174.22,168.01,94.67,82.94,33.9,1.09,28.62,1.85,0.4,0,0.704,60.6,setup,average,Control trunk lean.,75
SES_CRI_AVE_0018,athlete_15,2196,cricket_bat,142.51,146.09,148.99,156.9,105.75,112.63,166.75,172.97,74.31,87.43,43.71,0.11,23.44,0.01,0.47,0,0.697,68.0,setup,average,Activate core more.,73
SES_VER_AVE_0002,athlete_48,279,vertical_jump,113.1,111.46,122.85,121.99,67.49,88.72,140.83,148.9,78.71,77.48,27.87,2.17,34.4,4.18,0.43,27.5,0.794,63.5,descent,average,Lower your hips.,9
SES_SPR_POO_0011,athlete_55,1373,sprint,94.48,89.57,135.53,128.8,103.37,102.69,121.54,125.48,91.11,96.0,47.87,1.53,22.2,7.52,0.52,0,0.69,29.4,takeoff,poor,LOWER HIPS!,45
SES_VER_GOO_0001,athlete_79,210,vertical_jump,108.87,103.38,104.44,101.31,86.83,85.69,130.21,121.45,77.0,100.22,22.44,1.96,23.98,1.93,0.46,37.9,0.856,80.6,setup,good,Slight asymmetry detected.,7
SES_CRI_GOO_0017,athlete_65,2131,cricket_bat,114.28,133.07,161.87,155.28,88.03,111.59,161.43,132.45,86.79,76.41,25.9,1.17,24.6,4.25,0.43,0,0.718,82.3,setup,good,"Good depth, push harder through the heels.",71
SES_CRI_POO_0019,athlete_62,2343,cricket_bat,166.26,156.14,161.76,161.15,96.22,136.63,174.38,155.59,68.81,73.32,64.86,1.68,42.82,-3.36,0.41,0,0.601,32.1,setup,poor,Work on symmetry.,78
SES_SPR_GOO_0009,athlete_49,1137,sprint,60.65,60.83,104.03,107.11,83.48,82.42,99.27,91.53,79.22,83.34,25.93,1.23,33.46,-2.28,0.42,0,0.84,79.6,takeoff,good,Extend hips fully.,37
SES_CRI_ELI_0016,athlete_73,1937,cricket_bat,113.17,127.34,138.14,136.99,80.34,94.16,156.16,141.08,85.37,79.9,23.3,1.45,35.74,1.94,0.43,0,0.78,94.3,takeoff,elite,Hold this form.,64
SES_CRI_POO_0019,athlete_62,2347,cricket_bat,168.81,167.21,171.26,156.86,112.04,130.58,174.92,155.59,77.45,81.41,62.23,1.68,42.82,-3.36,0.41,0,0.592,31.3,setup,poor,Work on symmetry.,78
SES_VER_GOO_0001,athlete_46,147,vertical_jump,107.2,96.83,108.3,103.18,61.44,74.68,154.36,143.3,80.06,91.38,12.63,2.67,21.85,4.22,0.41,47.7,0.837,76.9,landing,good,Extend hips fully.,4
SES_JAV_AVE_0014,athlete_52,1709,javelin,129.7,132.21,153.71,156.19,138.97,143.53,145.87,154.45,79.77,76.56,37.15,0,29.45,0.4,0.41,0,0.669,66.4,flight,average,Lower your hips.,56
SES_CRI_GOO_0017,athlete_79,2090,cricket_bat,127.85,127.48,162.76,149.7,96.57,96.54,142.31,145.17,85.39,87.92,29.8,1.85,32.24,0.43,0.5,0,0.755,76.9,takeoff,good,"Good depth, push harder through the heels.",69
SES_SPR_ELI_0008,athlete_13,967,sprint,54.44,45.33,97.99,91.29,72.47,70.72,83.49,83.43,73.63,65.84,12.21,2.45,40.04,4.42,0.44,0,0.829,93.9,setup,elite,Great form! Maintain position.,32
SES_VER_ELI_0000,athlete_79,113,vertical_jump,92.38,95.95,87.51,91.73,58.91,62.39,115.27,130.8,90.13,89.04,9.49,0.86,31.29,1.49,0.51,63.6,0.934,92.2,flight,elite,Hold this form.,3
SES_VER_AVE_0002,athlete_23,264,vertical_jump,104.67,116.66,118.68,129.78,76.98,91.89,139.65,140.65,74.3,72.94,26.76,1.55,37.69,-0.28,0.5,39.9,0.738,62.9,landing,average,Lower your hips.,8
SES_VER_GOO_0001,athlete_52,161,vertical_jump,98.82,101.68,105.44,105.29,77.42,72.79,127.95,130.72,82.09,87.77,24.06,4.13,17.4,-1.83,0.55,44.6,0.871,80.6,descent,good,Extend hips fully.,5
SES_CRI_AVE_0018,athlete_59,2188,cricket_bat,141.76,135.47,160.79,161.31,122.12,123.48,158.45,172.56,86.21,75.25,30.29,3.51,36.71,4.25,0.4,0,0.706,63.9,flight,average,Activate core more.,72
SES_SPR_ELI_0008,athlete_23,1025,sprint,37.88,37.36,88.98,88.54,68.27,76.78,85.49,86.76,74.67,72.65,14.86,0.7,42.08,0.04,0.55,0,0.894,93.3,setup,elite,Hold this form.,34
SES_SPR_POO_0011,athlete_06,1398,sprint,91.21,87.55,143.76,132.45,106.05,104.48,137.02,137.58,96.6,81.1,49.53,0,39.96,5.21,0.45,0,0.684,35.7,descent,poor,Adjust knee alignment.,46
SES_CRI_GOO_0017,athlete_15,2102,cricket_bat,128.12,145.92,145.68,153.9,91.65,100.54,169.59,154.94,83.2,83.83,23.85,0.97,12.01,-2.16,0.36,0,0.721,83.0,setup,good,Slight asymmetry detected.,70
SES_CRI_AVE_0018,athlete_33,2232,cricket_bat,145.53,151.6,160.38,151.81,102.09,102.29,170.0,157.33,96.49,84.98,32.41,0.2,16.78,4.95,0.41,0,0.691,62.2,descent,average,Activate core more.,74
SES_JAV_ELI_0012,athlete_53,1517,javelin,111.73,105.02,141.74,143.95,171.8,168.33,127.82,126.43,84.11,85.56,29.04,0.72,20.53,-0.49,0.53,0,0.757,92.8,takeoff,elite,Great form! Maintain position.,50
SES_JAV_ELI_0012,athlete_49,1447,javelin,103.28,108.84,150.36,146.29,168.77,164.08,122.02,119.63,87.36,83.41,33.15,1.47,27.08,1.79,0.39,0,0.756,94.8,setup,elite,Great form! Maintain position.,48
SES_VER_AVE_0002,athlete_23,263,vertical_jump,109.67,121.66,119.19,124.78,71.98,86.89,134.65,145.65,69.3,68.25,21.76,1.55,37.69,-0.28,0.5,39.9,0.753,62.7,flight,average,Lower your hips.,8
SES_JAV_AVE_0014,athlete_73,1746,javelin,126.8,129.9,160.98,165.13,141.24,151.79,139.53,146.67,91.58,84.23,53.24,2.63,19.34,0.28,0.43,0,0.665,57.3,setup,average,Control trunk lean.,58
SES_JAV_POO_0015,athlete_28,1839,javelin,154.91,145.46,169.28,163.0,125.58,133.82,152.33,152.62,63.71,71.47,56.4,1.63,30.33,3.74,0.48,0,0.571,31.7,descent,poor,LOWER HIPS!,61
SES_SPR_POO_0011,athlete_29,1425,sprint,83.18,93.8,125.24,129.91,100.32,103.25,117.55,137.06,94.1,88.45,35.55,1.78,12.02,4.96,0.53,0,0.671,35.7,descent,poor,Critical form deviation.,47
SES_SNA_AVE_0006,athlete_23,777,snatch,107.67,104.32,126.59,126.16,78.27,54.35,154.26,155.17,80.57,77.49,43.81,1.02,17.89,-0.36,0.51,0,0.81,59.0,landing,average,Lower your hips.,25
SES_SPR_AVE_0010,athlete_49,1303,sprint,74.05,78.92,122.79,109.14,104.79,91.17,101.4,111.08,85.21,82.7,25.85,0.95,27.31,6.44,0.43,0,0.747,69.6,descent,average,Control trunk lean.,43
SES_SPR_ELI_0008,athlete_13,968,sprint,49.44,40.33,92.99,96.03,76.54,67.36,85.39,88.43,76.09,69.0,10.94,2.45,40.04,4.42,0.44,0,0.835,93.8,setup,elite,Great form! Maintain position.,32
SES_CRI_GOO_0017,athlete_15,2111,cricket_bat,131.66,129.45,148.65,141.01,99.91,90.36,144.59,146.76,92.34,88.83,22.34,0.97,12.01,-2.16,0.36,0,0.76,83.1,descent,good,Slight asymmetry detected.,70
SES_CRI_ELI_0016,athlete_64,1988,cricket_bat,124.36,121.02,135.6,138.19,96.79,93.66,128.59,143.43,90.89,82.48,23.04,2.29,48.83,2.19,0.45,0,0.806,97.4,descent,elite,Hold this form.,66
SES_SNA_ELI_0004,athlete_27,536,snatch,89.79,91.03,103.0,99.61,46.57,39.67,180,174.15,96.49,80.85,22.34,0,22.75,-0.15,0.55,0,0.936,96.5,landing,elite,Hold this form.,17
SES_JAV_GOO_0013,athlete_32,1674,javelin,116.2,119.86,164.29,159.15,154.83,165.12,131.14,138.18,78.58,83.32,42.7,2.86,21.56,-0.94,0.54,0,0.721,79.7,flight,good,"Good depth, push harder through the heels.",55
SES_VER_AVE_0002,athlete_29,325,vertical_jump,114.51,126.43,112.42,126.97,84.42,81.94,144.43,125.0,82.68,76.95,13.95,0.52,14.14,-2.09,0.44,42.1,0.73,70.0,landing,average,Activate core more.,10
SES_SPR_ELI_0008,athlete_13,966,sprint,57.36,45.97,94.65,96.29,77.47,71.98,84.65,88.43,68.63,70.84,16.13,2.45,40.04,4.42,0.44,0,0.835,94.0,setup,elite,Great form! Maintain position.,32
SES_SPR_ELI_0008,athlete_23,1046,sprint,40.12,52.85,83.79,93.24,75.53,73.82,89.18,78.15,77.67,70.88,20.85,0.7,42.08,0.04,0.55,0,0.771,92.1,takeoff,elite,Hold this form.,34
SES_SPR_AVE_0010,athlete_67,1269,sprint,63.3,69.46,124.93,117.69,95.95,103.62,105.51,114.13,79.18,87.36,20.96,1.85,28.51,1.34,0.4,0,0.753,65.8,setup,average,Lower your hips.,42
SES_SPR_ELI_0008,athlete_61,1079,sprint,45.16,43.46,76.14,89.69,69.54,76.83,83.3,90.37,72.48,75.2,8.74,3.43,35.85,2.18,0.64,0,0.835,98.6,takeoff,elite,Hold this form.,35
SES_SPR_GOO_0009,athlete_49,1134,sprint,62.38,55.83,106.28,102.11,78.48,90.13,99.58,96.53,76.07,78.34,20.68,1.23,33.46,-2.28,0.42,0,0.807,79.9,takeoff,good,Extend hips fully.,37
SES_JAV_GOO_0013,athlete_67,1631,javelin,104.91,114.18,161.93,161.75,165.56,150.35,142.58,136.64,81.99,83.15,47.63,2.8,33.22,3.51,0.54,0,0.713,81.5,descent,good,Extend hips fully.,54
SES_JAV_AVE_0014,athlete_60,1720,javelin,128.86,132.6,167.23,165.82,145.47,146.35,130.33,151.54,73.09,86.96,57.41,3.8,21.97,3.08,0.59,0,0.669,66.3,descent,average,Activate core more.,57
SES_JAV_AVE_0014,athlete_73,1759,javelin,121.05,129.71,170.32,161.87,154.28,148.06,154.53,142.93,75.2,72.71,58.98,2.63,19.34,0.28,0.43,0,0.644,56.5,takeoff,average,Control trunk lean.,58
SES_SNA_ELI_0004,athlete_27,515,snatch,86.58,83.66,100.14,96.41,36.84,39.62,180,180,90.33,84.56,26.21,0,22.75,-0.15,0.55,0,0.929,95.9,setup,elite,Hold this form.,17
SES_SNA_ELI_0004,athlete_27,511,snatch,83.35,84.11,110.14,102.05,40.88,34.46,178.54,180,85.88,82.61,26.21,0,22.75,-0.15,0.55,0,0.925,95.7,setup,elite,Hold this form.,17
SES_SPR_POO_0011,athlete_29,1429,sprint,83.41,93.8,142.04,143.2,114.26,110.71,127.55,137.06,102.99,91.82,35.55,1.78,12.02,4.96,0.53,0,0.68,35.4,descent,poor,Critical form deviation.,47
SES_SNA_GOO_0005,athlete_28,678,snatch,92.49,96.06,104.96,115.73,48.45,57.71,169.9,172.03,89.65,89.22,30.46,1.08,29.28,4.84,0.57,0,0.858,85.0,flight,good,"Good depth, push harder through the heels.",22
SES_CRI_AVE_0018,athlete_33,2230,cricket_bat,145.53,151.6,159.41,151.53,102.09,109.53,170.0,157.33,96.49,84.77,42.41,0.2,16.78,4.95,0.41,0,0.693,62.5,descent,average,Activate core more.,74
SES_SPR_GOO_0009,athlete_49,1133,sprint,57.38,60.83,108.19,107.11,83.48,85.83,94.58,97.21,71.07,73.34,25.68,1.23,33.46,-2.28,0.42,0,0.829,79.9,takeoff,good,Extend hips fully.,37
SES_CRI_GOO_0017,athlete_79,2098,cricket_bat,130.59,131.01,150.67,147.4,99.49,77.76,142.31,149.75,83.44,84.57,37.93,1.85,32.24,0.43,0.5,0,0.773,76.8,flight,good,"Good depth, push harder through the heels.",69
SES_JAV_GOO_0013,athlete_50,1566,javelin,113.75,111.33,157.5,158.11,156.51,150.75,133.42,138.51,90.25,81.59,42.95,2.9,45.79,3.05,0.55,0,0.732,74.4,setup,good,"Good depth, push harder through the heels.",52
SES_SPR_ELI_0008,athlete_61,1078,sprint,50.16,43.12,81.14,94.69,74.54,71.83,86.13,89.2,75.3,70.59,3.74,3.43,35.85,2.18,0.64,0,0.808,98.7,takeoff,elite,Hold this form.,35
SES_CRI_AVE_0018,athlete_72,2261,cricket_bat,142.88,145.88,154.65,166.66,134.23,115.53,167.49,167.98,73.38,86.51,40.29,1.09,28.62,1.85,0.4,0,0.69,59.8,descent,average,Control trunk lean.,75
SES_VER_GOO_0001,athlete_46,138,vertical_jump,102.73,99.28,100.91,102.49,76.44,65.9,128.22,134.54,83.26,84.45,14.0,2.67,21.85,4.22,0.41,47.7,0.865,77.4,flight,good,Extend hips fully.,4
SES_VER_GOO_0001,athlete_79,239,vertical_jump,96.41,103.95,97.66,110.21,64.45,71.19,129.71,145.0,86.82,89.87,21.67,1.96,23.98,1.93,0.46,37.9,0.818,79.6,landing,good,Slight asymmetry detected.,7
SES_SNA_GOO_0005,athlete_28,669,snatch,102.99,97.08,109.03,112.69,52.47,53.85,167.43,180,79.23,90.91,24.95,1.08,29.28,4.84,0.57,0,0.873,84.9,descent,good,"Good depth, push harder through the heels.",22
SES_VER_POO_0003,athlete_41,414,vertical_jump,132.23,139.13,147.34,142.26,92.63,93.13,133.63,165.66,74.59,77.88,45.84,1.08,32.9,5.5,0.59,9.6,0.674,48.5,landing,poor,Critical form deviation.,13
SES_SNA_GOO_0005,athlete_22,659,snatch,95.19,92.28,119.04,118.85,42.88,55.95,170.37,174.85,94.83,86.14,26.17,1.84,29.67,4.16,0.43,0,0.89,81.9,landing,good,Slight asymmetry detected.,21
SES_VER_AVE_0002,athlete_23,262,vertical_jump,114.67,116.66,114.19,129.78,66.98,91.89,139.65,146.51,74.3,70.12,16.76,1.55,37.69,-0.28,0.5,39.9,0.754,62.2,flight,average,Lower your hips.,8
SES_VER_POO_0003,athlete_61,380,vertical_jump,126.31,138.31,147.04,138.52,89.29,93.33,143.68,145.25,68.01,73.26,31.82,0.87,26.15,-1.22,0.45,17.9,0.654,38.0,flight,poor,Critical form deviation.,12
SES_SNA_GOO_0005,athlete_43,605,snatch,93.77,99.32,119.31,109.06,40.72,38.7,165.23,171.02,81.94,85.46,20.08,0,19.66,0.14,0.6,0,0.856,79.6,setup,good,Extend hips fully.,20
SES_CRI_POO_0019,athlete_48,2395,cricket_bat,156.1,163.3,149.84,171.14,141.53,129.77,166.81,164.79,74.9,77.64,46.68,2.94,17.15,5.67,0.57,0,0.564,50.5,flight,poor,Critical form deviation.,79
SES_CRI_AVE_0018,athlete_15,2204,cricket_bat,149.03,139.36,159.73,166.96,120.0,113.22,164.14,157.61,85.59,81.67,39.59,0.11,23.44,0.01,0.47,0,0.687,66.8,descent,average,Activate core more.,73
SES_SPR_POO_0011,athlete_55,1364,sprint,98.1,87.99,120.53,128.14,101.55,104.6,131.6,119.4,92.37,91.08,35.52,1.53,22.2,7.52,0.52,0,0.67,29.5,descent,poor,LOWER HIPS!,45
SES_SPR_AVE_0010,athlete_67,1283,sprint,57.46,73.09,117.51,122.53,91.05,102.54,111.03,113.02,84.63,81.16,28.8,1.85,28.51,1.34,0.4,0,0.706,66.1,takeoff,average,Lower your hips.,42
SES_CRI_ELI_0016,athlete_76,2018,cricket_bat,117.33,117.99,139.0,140.11,84.71,95.56,144.95,148.03,87.88,98.44,24.35,2.15,51.96,3.27,0.46,0,0.816,95.3,descent,elite,Hold this form.,67
SES_CRI_POO_0019,athlete_38,2331,cricket_bat,163.38,156.9,168.31,158.62,110.64,124.28,169.41,174.11,78.15,85.22,49.8,1.56,20.79,1.4,0.53,0,0.591,31.2,takeoff,poor,Work on symmetry.,77
SES_VER_AVE_0002,athlete_48,294,vertical_jump,109.18,98.95,109.97,120.08,73.27,77.71,125.83,140.97,81.22,77.07,20.05,2.17,34.4,4.18,0.43,27.5,0.744,63.3,landing,average,Lower your hips.,9
SES_SPR_GOO_0009,athlete_27,1091,sprint,61.93,58.96,107.17,105.93,82.58,89.35,97.04,95.68,80.03,72.94,29.15,1.98,26.91,2.91,0.54,0,0.832,82.3,descent,good,Slight asymmetry detected.,36
SES_SPR_POO_0011,athlete_06,1397,sprint,92.26,89.29,139.42,137.45,101.05,109.48,142.02,142.58,91.6,84.43,54.53,0,39.96,5.21,0.45,0,0.706,35.4,descent,poor,Adjust knee alignment.,46
SES_JAV_POO_0015,athlete_47,1886,javelin,147.58,142.23,155.77,166.05,140.55,123.43,179.42,167.2,63.39,68.31,60.52,4.82,22.78,-0.61,0.3,0,0.569,41.7,flight,poor,Critical form deviation.,62
SES_SNA_GOO_0005,athlete_43,615,snatch,92.64,99.16,118.16,105.35,58.51,47.42,172.7,175.98,78.17,84.89,24.77,0,19.66,0.14,0.6,0,0.846,78.1,takeoff,good,Extend hips fully.,20
SES_JAV_AVE_0014,athlete_52,1690,javelin,123.52,124.45,167.12,164.96,138.42,143.36,135.57,155.64,90.83,87.61,54.0,0,29.45,0.4,0.41,0,0.674,67.7,descent,average,Lower your hips.,56
SES_SNA_POO_0007,athlete_54,854,snatch,121.47,133.9,140.43,140.16,69.22,72.38,136.11,157.46,62.72,73.07,39.24,3.09,29.02,3.78,0.43,0,0.689,42.3,takeoff,poor,Work on symmetry.,28
SES_SPR_POO_0011,athlete_29,1439,sprint,85.42,82.31,128.93,137.89,94.26,90.12,140.09,137.06,105.07,93.32,41.74,1.78,12.02,4.96,0.53,0,0.688,36.1,takeoff,poor,Critical form deviation.,47
SES_SNA_GOO_0005,athlete_29,710,snatch,98.01,100.11,105.54,117.67,54.54,53.96,172.68,178.96,86.14,82.7,33.48,5.61,24.9,1.64,0.48,0,0.859,86.9,flight,good,Extend hips fully.,23
SES_SNA_ELI_0004,athlete_14,578,snatch,86.98,78.81,99.65,90.64,39.28,37.69,180,173.82,93.65,85.01,23.15,1.28,40.29,3.03,0.44,0,0.895,95.2,descent,elite,Great form! Maintain position.,19
SES_CRI_POO_0019,athlete_38,2330,cricket_bat,158.38,157.2,173.31,153.62,115.64,129.28,174.41,169.11,73.15,90.22,44.8,1.56,20.79,1.4,0.53,0,0.584,31.0,takeoff,poor,Work on symmetry.,77
SES_SPR_ELI_0008,athlete_13,969,sprint,51.31,45.33,97.99,91.03,81.54,72.36,90.39,83.43,71.09,74.0,15.94,2.45,40.04,4.42,0.44,0,0.844,93.7,setup,elite,Great form! Maintain position.,32
SES_SPR_ELI_0008,athlete_23,1032,sprint,41.48,53.42,85.68,95.7,86.98,77.05,87.37,92.4,77.49,69.01,13.4,0.7,42.08,0.04,0.55,0,0.779,93.8,descent,elite,Hold this form.,34
SES_SNA_AVE_0006,athlete_37,740,snatch,108.39,106.74,131.59,120.82,74.53,59.75,167.2,160.72,75.94,76.23,34.96,2.23,18.49,3.17,0.51,0,0.791,67.7,flight,average,Activate core more.,24
SES_CRI_GOO_0017,athlete_79,2084,cricket_bat,127.52,127.72,142.98,145.56,84.28,97.31,142.31,154.55,90.69,85.3,34.53,1.85,32.24,0.43,0.5,0,0.774,77.0,descent,good,"Good depth, push harder through the heels.",69
SES_CRI_AVE_0018,athlete_15,2200,cricket_bat,143.48,139.36,139.73,165.53,113.13,117.2,166.31,162.97,83.63,86.8,45.99,0.11,23.44,0.01,0.47,0,0.656,67.0,descent,average,Activate core more.,73
SES_JAV_ELI_0012,athlete_49,1445,javelin,110.95,106.79,160.36,136.69,175.57,169.94,132.02,126.28,79.14,90.26,32.21,1.47,27.08,1.79,0.39,0,0.724,94.6,setup,elite,Great form! Maintain position.,48
SES_SPR_AVE_0010,athlete_67,1262,sprint,72.5,72.83,106.93,120.59,93.7,114.02,130.51,116.79,96.2,80.73,24.92,1.85,28.51,1.34,0.4,0,0.76,64.3,setup,average,Lower your hips.,42
SES_SPR_ELI_0008,athlete_61,1063,sprint,39.98,52.22,88.17,91.17,73.6,71.97,84.62,90.84,71.52,69.48,16.94,3.43,35.85,2.18,0.64,0,0.798,98.8,descent,elite,Hold this form.,35
SES_SNA_POO_0007,athlete_43,948,snatch,130.42,127.0,145.94,135.83,73.78,85.16,142.32,155.05,61.82,69.64,45.87,3.11,12.22,5.96,0.37,0,0.691,32.8,flight,poor,LOWER HIPS!,31
SES_JAV_GOO_0013,athlete_50,1582,javelin,108.77,115.66,150.85,158.63,163.14,159.91,140.14,142.86,79.06,79.54,56.32,2.9,45.79,3.05,0.55,0,0.706,72.7,takeoff,good,"Good depth, push harder through the heels.",52
SES_CRI_AVE_0018,athlete_15,2191,cricket_bat,138.21,143.5,163.99,169.5,111.45,117.63,161.75,175.0,79.76,76.25,48.21,0.11,23.44,0.01,0.47,0,0.698,67.5,setup,average,Activate core more.,73
SES_JAV_AVE_0014,athlete_60,1726,javelin,123.51,123.77,164.36,155.94,140.05,146.35,142.63,151.54,79.81,75.6,41.83,3.8,21.97,3.08,0.59,0,0.664,65.2,takeoff,average,Activate core more.,57
SES_SNA_GOO_0005,athlete_22,636,snatch,100.15,93.19,121.04,112.56,63.89,58.65,166.71,170.48,89.0,84.23,25.31,1.84,29.67,4.16,0.43,0,0.858,80.5,descent,good,Slight asymmetry detected.,21
SES_JAV_GOO_0013,athlete_07,1611,javelin,116.87,121.09,155.84,161.7,157.53,153.62,138.16,134.09,81.02,82.78,36.88,3.92,21.2,1.99,0.58,0,0.718,82.0,takeoff,good,"Good depth, push harder through the heels.",53
SES_SNA_AVE_0006,athlete_11,784,snatch,107.1,105.47,114.78,127.69,66.31,70.46,155.72,164.34,80.15,90.41,36.85,2.17,24.04,5.39,0.42,0,0.782,63.3,setup,average,Activate core more.,26
SES_SPR_GOO_0009,athlete_08,1160,sprint,61.61,60.55,96.63,103.24,90.77,91.78,102.29,98.53,84.52,79.98,18.21,0,22.24,0.22,0.41,0,0.824,84.9,takeoff,good,"Good depth, push harder through the heels.",38
SES_CRI_POO_0019,athlete_38,2313,cricket_bat,165.0,165.0,140.39,168.45,101.98,112.59,170.0,151.52,67.82,75.7,43.33,1.56,20.79,1.4,0.53,0,0.56,29.1,setup,poor,Work on symmetry.,77
SES_VER_ELI_0000,athlete_49,31,vertical_jump,100.68,87.43,79.5,90.95,59.92,58.05,118.11,105.78,83.51,83.47,8.49,4.68,33.72,-0.49,0.5,65.6,0.877,94.6,setup,elite,Elite biomechanics detected.,1
SES_SPR_POO_0011,athlete_55,1351,sprint,91.99,73.33,130.49,134.17,112.61,98.52,141.34,152.27,123.44,90.78,33.89,1.53,22.2,7.52,0.52,0,0.651,30.0,setup,poor,LOWER HIPS!,45
SES_CRI_AVE_0018,athlete_72,2252,cricket_bat,135.74,151.86,163.02,172.55,139.64,123.11,167.27,163.01,99.67,90.16,38.9,1.09,28.62,1.85,0.4,0,0.667,61.3,setup,average,Control trunk lean.,75
SES_CRI_POO_0019,athlete_62,2341,cricket_bat,166.26,156.77,168.5,161.15,106.22,139.5,174.38,145.59,68.2,83.32,74.86,1.68,42.82,-3.36,0.41,0,0.59,31.7,setup,poor,Work on symmetry.,78
SES_SPR_ELI_0008,athlete_61,1058,sprint,42.91,52.24,86.41,88.51,75.38,82.55,89.05,89.4,67.13,68.75,8.06,3.43,35.85,2.18,0.64,0,0.827,99.7,setup,elite,Hold this form.,35
SES_SPR_GOO_0009,athlete_08,1158,sprint,57.69,60.55,96.63,103.24,83.44,97.72,102.29,98.53,74.52,78.05,20.18,0,22.24,0.22,0.41,0,0.815,84.5,descent,good,"Good depth, push harder through the heels.",38
SES_SPR_AVE_0010,athlete_67,1275,sprint,75.21,69.94,124.93,120.09,85.95,96.63,109.04,124.13,82.09,85.14,38.08,1.85,28.51,1.34,0.4,0,0.767,65.8,descent,average,Lower your hips.,42
